instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,days_count,season_cluster,weathersit_cluster
5573,2011-08-25,3,0,8,2,0,4,1,1,27.880000000000003,31.819999999999997,69.0,26.0027,3,2,5,24,Fall,Clear/Partly Cloudy
5574,2011-08-25,3,0,8,3,0,4,1,1,27.060000000000002,31.06,74.0,22.0028,2,2,4,24,Fall,Clear/Partly Cloudy
5575,2011-08-25,3,0,8,4,0,4,1,1,27.060000000000002,30.305,78.0,26.0027,1,6,7,24,Fall,Clear/Partly Cloudy
5576,2011-08-25,3,0,8,5,0,4,1,1,27.060000000000002,30.305,83.0,27.999299999999998,1,25,26,24,Fall,Clear/Partly Cloudy
5577,2011-08-25,3,0,8,6,0,4,1,1,27.060000000000002,30.305,83.0,22.0028,1,101,102,24,Fall,Clear/Partly Cloudy
5578,2011-08-25,3,0,8,7,0,4,1,2,27.880000000000003,31.819999999999997,79.0,22.0028,17,296,313,24,Fall,Mist/Cloudy
5579,2011-08-25,3,0,8,8,0,4,1,2,28.7,33.335,74.0,19.999499999999998,23,461,484,24,Fall,Mist/Cloudy
5580,2011-08-25,3,0,8,9,0,4,1,2,29.52,34.089999999999996,70.0,19.999499999999998,21,141,162,24,Fall,Mist/Cloudy
5581,2011-08-25,3,0,8,10,0,4,1,2,30.34,34.849999999999994,66.0,19.999499999999998,37,105,142,24,Fall,Mist/Cloudy
5582,2011-08-25,3,0,8,11,0,4,1,3,28.7,33.335,79.0,0.0,39,112,151,24,Fall,Light Snow/Rain
5583,2011-08-25,3,0,8,12,0,4,1,3,28.7,33.335,79.0,0.0,9,32,41,24,Fall,Light Snow/Rain
5584,2011-08-25,3,0,8,13,0,4,1,1,28.7,33.335,79.0,7.0015,7,30,37,24,Fall,Clear/Partly Cloudy
5585,2011-08-25,3,0,8,14,0,4,1,2,29.52,34.849999999999994,74.0,0.0,27,86,113,24,Fall,Mist/Cloudy
5586,2011-08-25,3,0,8,15,0,4,1,2,30.34,34.849999999999994,70.0,0.0,28,104,132,24,Fall,Mist/Cloudy
5587,2011-08-25,3,0,8,16,0,4,1,1,29.52,35.605,84.0,0.0,16,105,121,24,Fall,Clear/Partly Cloudy
5588,2011-08-25,3,0,8,17,0,4,1,1,29.52,35.605,84.0,0.0,28,284,312,24,Fall,Clear/Partly Cloudy
5589,2011-08-25,3,0,8,18,0,4,1,2,29.52,35.605,84.0,8.9981,31,377,408,24,Fall,Mist/Cloudy
5590,2011-08-25,3,0,8,19,0,4,1,2,27.060000000000002,30.305,78.0,22.0028,31,241,272,24,Fall,Mist/Cloudy
5591,2011-08-25,3,0,8,20,0,4,1,1,26.240000000000002,29.544999999999998,78.0,23.9994,33,192,225,24,Fall,Clear/Partly Cloudy
5592,2011-08-25,3,0,8,21,0,4,1,1,26.240000000000002,29.544999999999998,78.0,19.0012,29,158,187,24,Fall,Clear/Partly Cloudy
5593,2011-08-25,3,0,8,22,0,4,1,1,25.419999999999998,28.79,83.0,0.0,21,126,147,24,Fall,Clear/Partly Cloudy
5594,2011-08-25,3,0,8,23,0,4,1,1,25.419999999999998,28.79,83.0,6.0032,15,69,84,24,Fall,Clear/Partly Cloudy
5595,2011-08-26,3,0,8,0,0,5,1,1,25.419999999999998,28.79,83.0,8.9981,9,42,51,24,Fall,Clear/Partly Cloudy
5596,2011-08-26,3,0,8,1,0,5,1,1,25.419999999999998,28.79,83.0,0.0,10,13,23,24,Fall,Clear/Partly Cloudy
5597,2011-08-26,3,0,8,2,0,5,1,1,25.419999999999998,28.03,88.0,8.9981,4,16,20,24,Fall,Clear/Partly Cloudy
5598,2011-08-26,3,0,8,3,0,5,1,1,24.599999999999998,27.275,88.0,7.0015,3,8,11,24,Fall,Clear/Partly Cloudy
5599,2011-08-26,3,0,8,4,0,5,1,1,25.419999999999998,28.03,88.0,0.0,2,6,8,24,Fall,Clear/Partly Cloudy
5600,2011-08-26,3,0,8,5,0,5,1,2,25.419999999999998,28.03,88.0,0.0,3,23,26,24,Fall,Mist/Cloudy
5601,2011-08-26,3,0,8,6,0,5,1,1,25.419999999999998,28.03,88.0,0.0,5,100,105,24,Fall,Clear/Partly Cloudy
5602,2011-08-26,3,0,8,7,0,5,1,1,26.240000000000002,28.79,83.0,0.0,3,263,266,24,Fall,Clear/Partly Cloudy
5603,2011-08-26,3,0,8,8,0,5,1,1,27.060000000000002,30.305,83.0,7.0015,17,387,404,24,Fall,Clear/Partly Cloudy
5604,2011-08-26,3,0,8,9,0,5,1,1,28.7,33.335,74.0,0.0,39,191,230,24,Fall,Clear/Partly Cloudy
5605,2011-08-26,3,0,8,10,0,5,1,1,30.34,34.849999999999994,66.0,6.0032,34,89,123,24,Fall,Clear/Partly Cloudy
5606,2011-08-26,3,0,8,11,0,5,1,2,31.16,35.605,62.0,0.0,63,151,214,24,Fall,Mist/Cloudy
5607,2011-08-26,3,0,8,12,0,5,1,2,31.16,36.364999999999995,66.0,7.0015,70,173,243,24,Fall,Mist/Cloudy
5608,2011-08-26,3,0,8,13,0,5,1,2,31.98,37.12,59.0,7.0015,72,165,237,24,Fall,Mist/Cloudy
5609,2011-08-26,3,0,8,14,0,5,1,1,32.800000000000004,38.635000000000005,59.0,0.0,55,164,219,24,Fall,Clear/Partly Cloudy
5610,2011-08-26,3,0,8,15,0,5,1,2,32.800000000000004,38.635000000000005,59.0,12.998000000000001,53,196,249,24,Fall,Mist/Cloudy
5611,2011-08-26,3,0,8,16,0,5,1,1,31.98,37.12,62.0,7.0015,50,293,343,24,Fall,Clear/Partly Cloudy
5612,2011-08-26,3,0,8,17,0,5,1,1,30.34,35.605,74.0,16.997899999999998,56,433,489,24,Fall,Clear/Partly Cloudy
5613,2011-08-26,3,0,8,18,0,5,1,2,30.34,35.605,74.0,8.9981,40,370,410,24,Fall,Mist/Cloudy
5614,2011-08-26,3,0,8,19,0,5,1,1,29.52,34.849999999999994,79.0,7.0015,55,235,290,24,Fall,Clear/Partly Cloudy
5615,2011-08-26,3,0,8,20,0,5,1,1,29.52,34.849999999999994,79.0,6.0032,39,183,222,24,Fall,Clear/Partly Cloudy
5616,2011-08-26,3,0,8,21,0,5,1,1,29.52,34.849999999999994,79.0,11.0014,38,152,190,24,Fall,Clear/Partly Cloudy
5617,2011-08-26,3,0,8,22,0,5,1,1,29.52,34.849999999999994,79.0,7.0015,26,126,152,24,Fall,Clear/Partly Cloudy
5618,2011-08-26,3,0,8,23,0,5,1,1,28.7,33.335,84.0,6.0032,22,114,136,24,Fall,Clear/Partly Cloudy
5619,2011-08-27,3,0,8,0,0,6,0,1,28.7,33.335,84.0,7.0015,33,112,145,18,Fall,Clear/Partly Cloudy
5620,2011-08-27,3,0,8,1,0,6,0,1,28.7,33.335,84.0,11.0014,13,51,64,18,Fall,Clear/Partly Cloudy
5621,2011-08-27,3,0,8,2,0,6,0,1,28.7,33.335,84.0,12.998000000000001,18,59,77,18,Fall,Clear/Partly Cloudy
5622,2011-08-27,3,0,8,3,0,6,0,2,28.7,33.335,84.0,15.001299999999999,8,22,30,18,Fall,Mist/Cloudy
5623,2011-08-27,3,0,8,4,0,6,0,2,28.7,33.335,84.0,15.001299999999999,1,3,4,18,Fall,Mist/Cloudy
5624,2011-08-27,3,0,8,5,0,6,0,2,28.7,33.335,84.0,19.999499999999998,1,11,12,18,Fall,Mist/Cloudy
5625,2011-08-27,3,0,8,6,0,6,0,2,28.7,33.335,84.0,19.999499999999998,3,15,18,18,Fall,Mist/Cloudy
5626,2011-08-27,3,0,8,7,0,6,0,2,28.7,33.335,84.0,23.9994,2,26,28,18,Fall,Mist/Cloudy
5627,2011-08-27,3,0,8,8,0,6,0,2,28.7,33.335,84.0,16.997899999999998,14,62,76,18,Fall,Mist/Cloudy
5628,2011-08-27,3,0,8,9,0,6,0,2,28.7,33.335,84.0,27.999299999999998,28,128,156,18,Fall,Mist/Cloudy
5629,2011-08-27,3,0,8,10,0,6,0,2,28.7,33.335,79.0,31.0009,51,154,205,18,Fall,Mist/Cloudy
5630,2011-08-27,3,0,8,11,0,6,0,3,27.060000000000002,29.544999999999998,89.0,27.999299999999998,15,73,88,18,Fall,Light Snow/Rain
5631,2011-08-27,3,0,8,12,0,6,0,3,27.060000000000002,30.305,83.0,32.9975,11,65,76,18,Fall,Light Snow/Rain
5632,2011-08-27,3,0,8,13,0,6,0,3,27.060000000000002,30.305,83.0,26.0027,10,33,43,18,Fall,Light Snow/Rain
5633,2011-08-27,3,0,8,14,0,6,0,3,26.240000000000002,28.79,89.0,36.9974,4,19,23,18,Fall,Light Snow/Rain
5634,2011-08-27,3,0,8,15,0,6,0,3,26.240000000000002,28.79,89.0,36.9974,2,28,30,18,Fall,Light Snow/Rain
5635,2011-08-27,3,0,8,16,0,6,0,3,26.240000000000002,28.79,89.0,35.0008,10,14,24,18,Fall,Light Snow/Rain
5636,2011-08-27,3,0,8,17,0,6,0,3,26.240000000000002,28.79,89.0,55.998599999999996,2,14,16,18,Fall,Light Snow/Rain
5637,2011-08-28,3,0,8,7,0,0,0,3,25.419999999999998,28.79,83.0,23.9994,0,1,1,17,Fall,Light Snow/Rain
5638,2011-08-28,3,0,8,8,0,0,0,3,25.419999999999998,28.79,83.0,27.999299999999998,2,6,8,17,Fall,Light Snow/Rain
5639,2011-08-28,3,0,8,9,0,0,0,1,27.060000000000002,31.06,74.0,27.999299999999998,7,46,53,17,Fall,Clear/Partly Cloudy
5640,2011-08-28,3,0,8,10,0,0,0,1,28.7,32.574999999999996,61.0,40.9973,27,115,142,17,Fall,Clear/Partly Cloudy
5641,2011-08-28,3,0,8,11,0,0,0,1,28.7,32.574999999999996,57.99999999999999,26.0027,59,178,237,17,Fall,Clear/Partly Cloudy
5642,2011-08-28,3,0,8,12,0,0,0,1,30.34,33.335,51.0,26.0027,88,218,306,17,Fall,Clear/Partly Cloudy
5643,2011-08-28,3,0,8,13,0,0,0,1,31.16,34.089999999999996,45.0,23.9994,129,302,431,17,Fall,Clear/Partly Cloudy
5644,2011-08-28,3,0,8,14,0,0,0,1,31.98,34.849999999999994,43.0,27.999299999999998,157,290,447,17,Fall,Clear/Partly Cloudy
5645,2011-08-28,3,0,8,15,0,0,0,1,31.98,34.849999999999994,43.0,23.9994,155,314,469,17,Fall,Clear/Partly Cloudy
5646,2011-08-28,3,0,8,16,0,0,0,1,32.800000000000004,35.605,36.0,26.0027,196,295,491,17,Fall,Clear/Partly Cloudy
5647,2011-08-28,3,0,8,17,0,0,0,1,31.16,34.089999999999996,40.0,19.999499999999998,145,253,398,17,Fall,Clear/Partly Cloudy
5648,2011-08-28,3,0,8,18,0,0,0,1,30.34,33.335,42.0,15.001299999999999,145,257,402,17,Fall,Clear/Partly Cloudy
5649,2011-08-28,3,0,8,19,0,0,0,1,29.52,33.335,48.0,7.0015,140,247,387,17,Fall,Clear/Partly Cloudy
5650,2011-08-28,3,0,8,20,0,0,0,1,29.52,32.574999999999996,45.0,7.0015,64,150,214,17,Fall,Clear/Partly Cloudy
5651,2011-08-28,3,0,8,21,0,0,0,1,27.060000000000002,31.06,61.0,8.9981,60,126,186,17,Fall,Clear/Partly Cloudy
5652,2011-08-28,3,0,8,22,0,0,0,1,26.240000000000002,30.305,69.0,7.0015,25,73,98,17,Fall,Clear/Partly Cloudy
5653,2011-08-28,3,0,8,23,0,0,0,1,25.419999999999998,29.544999999999998,73.0,7.0015,16,48,64,17,Fall,Clear/Partly Cloudy
5654,2011-08-29,3,0,8,0,0,1,1,1,25.419999999999998,29.544999999999998,73.0,7.0015,13,21,34,24,Fall,Clear/Partly Cloudy
5655,2011-08-29,3,0,8,1,0,1,1,1,24.599999999999998,29.544999999999998,69.0,7.0015,5,15,20,24,Fall,Clear/Partly Cloudy
5656,2011-08-29,3,0,8,2,0,1,1,1,24.599999999999998,29.544999999999998,69.0,12.998000000000001,8,5,13,24,Fall,Clear/Partly Cloudy
5657,2011-08-29,3,0,8,3,0,1,1,1,24.599999999999998,29.544999999999998,69.0,7.0015,1,5,6,24,Fall,Clear/Partly Cloudy
5658,2011-08-29,3,0,8,4,0,1,1,1,22.96,26.515,68.0,8.9981,0,3,3,24,Fall,Clear/Partly Cloudy
5659,2011-08-29,3,0,8,5,0,1,1,1,22.96,26.515,73.0,8.9981,0,17,17,24,Fall,Clear/Partly Cloudy
5660,2011-08-29,3,0,8,6,0,1,1,1,22.96,26.515,73.0,8.9981,3,99,102,24,Fall,Clear/Partly Cloudy
5661,2011-08-29,3,0,8,7,0,1,1,1,24.599999999999998,30.305,60.0,15.001299999999999,11,273,284,24,Fall,Clear/Partly Cloudy
5662,2011-08-29,3,0,8,8,0,1,1,1,25.419999999999998,31.06,56.99999999999999,16.997899999999998,20,384,404,24,Fall,Clear/Partly Cloudy
5663,2011-08-29,3,0,8,9,0,1,1,1,25.419999999999998,31.06,53.0,16.997899999999998,22,166,188,24,Fall,Clear/Partly Cloudy
5664,2011-08-29,3,0,8,10,0,1,1,1,27.060000000000002,31.06,47.0,15.001299999999999,42,73,115,24,Fall,Clear/Partly Cloudy
5665,2011-08-29,3,0,8,11,0,1,1,1,27.060000000000002,31.06,47.0,11.0014,38,100,138,24,Fall,Clear/Partly Cloudy
5666,2011-08-29,3,0,8,12,0,1,1,2,27.880000000000003,31.819999999999997,44.0,11.0014,48,159,207,24,Fall,Mist/Cloudy
5667,2011-08-29,3,0,8,13,0,1,1,2,28.7,31.819999999999997,39.0,0.0,48,170,218,24,Fall,Mist/Cloudy
5668,2011-08-29,3,0,8,14,0,1,1,1,28.7,31.819999999999997,42.0,0.0,55,127,182,24,Fall,Clear/Partly Cloudy
5669,2011-08-29,3,0,8,15,0,1,1,1,28.7,31.819999999999997,42.0,11.0014,56,164,220,24,Fall,Clear/Partly Cloudy
5670,2011-08-29,3,0,8,16,0,1,1,1,29.52,32.574999999999996,42.0,11.0014,56,226,282,24,Fall,Clear/Partly Cloudy
5671,2011-08-29,3,0,8,17,0,1,1,2,28.7,31.819999999999997,47.0,15.001299999999999,67,524,591,24,Fall,Mist/Cloudy
5672,2011-08-29,3,0,8,18,0,1,1,1,27.060000000000002,31.06,47.0,16.997899999999998,60,487,547,24,Fall,Clear/Partly Cloudy
5673,2011-08-29,3,0,8,19,0,1,1,1,27.060000000000002,31.06,47.0,16.997899999999998,50,317,367,24,Fall,Clear/Partly Cloudy
5674,2011-08-29,3,0,8,20,0,1,1,1,26.240000000000002,31.06,53.0,11.0014,50,227,277,24,Fall,Clear/Partly Cloudy
5675,2011-08-29,3,0,8,21,0,1,1,1,26.240000000000002,31.06,53.0,12.998000000000001,34,168,202,24,Fall,Clear/Partly Cloudy
5676,2011-08-29,3,0,8,22,0,1,1,1,25.419999999999998,31.06,56.99999999999999,8.9981,23,119,142,24,Fall,Clear/Partly Cloudy
5677,2011-08-29,3,0,8,23,0,1,1,1,24.599999999999998,30.305,60.0,6.0032,19,56,75,24,Fall,Clear/Partly Cloudy
5678,2011-08-30,3,0,8,0,0,2,1,1,22.96,26.515,73.0,8.9981,10,17,27,24,Fall,Clear/Partly Cloudy
5679,2011-08-30,3,0,8,1,0,2,1,1,22.96,26.515,68.0,7.0015,6,7,13,24,Fall,Clear/Partly Cloudy
5680,2011-08-30,3,0,8,2,0,2,1,1,22.14,25.759999999999998,73.0,7.0015,2,8,10,24,Fall,Clear/Partly Cloudy
5681,2011-08-30,3,0,8,3,0,2,1,1,22.14,25.759999999999998,73.0,12.998000000000001,2,2,4,24,Fall,Clear/Partly Cloudy
5682,2011-08-30,3,0,8,4,0,2,1,1,21.32,25.0,77.0,11.0014,0,6,6,24,Fall,Clear/Partly Cloudy
5683,2011-08-30,3,0,8,5,0,2,1,1,21.32,25.0,77.0,6.0032,1,27,28,24,Fall,Clear/Partly Cloudy
5684,2011-08-30,3,0,8,6,0,2,1,1,22.14,25.759999999999998,73.0,7.0015,4,115,119,24,Fall,Clear/Partly Cloudy
5685,2011-08-30,3,0,8,7,0,2,1,1,22.96,26.515,68.0,8.9981,19,338,357,24,Fall,Clear/Partly Cloudy
5686,2011-08-30,3,0,8,8,0,2,1,1,25.419999999999998,31.06,56.99999999999999,8.9981,34,459,493,24,Fall,Clear/Partly Cloudy
5687,2011-08-30,3,0,8,9,0,2,1,1,27.060000000000002,31.06,50.0,15.001299999999999,38,180,218,24,Fall,Clear/Partly Cloudy
5688,2011-08-30,3,0,8,10,0,2,1,1,28.7,31.819999999999997,39.0,15.001299999999999,28,109,137,24,Fall,Clear/Partly Cloudy
5689,2011-08-30,3,0,8,11,0,2,1,1,29.52,32.574999999999996,37.0,12.998000000000001,60,115,175,24,Fall,Clear/Partly Cloudy
5690,2011-08-30,3,0,8,12,0,2,1,1,29.52,32.574999999999996,37.0,0.0,65,172,237,24,Fall,Clear/Partly Cloudy
5691,2011-08-30,3,0,8,13,0,2,1,1,30.34,32.574999999999996,35.0,7.0015,59,170,229,24,Fall,Clear/Partly Cloudy
5692,2011-08-30,3,0,8,14,0,2,1,1,30.34,32.574999999999996,33.0,11.0014,58,151,209,24,Fall,Clear/Partly Cloudy
5693,2011-08-30,3,0,8,15,0,2,1,1,30.34,32.574999999999996,35.0,15.001299999999999,34,162,196,24,Fall,Clear/Partly Cloudy
5694,2011-08-30,3,0,8,16,0,2,1,1,30.34,32.574999999999996,37.0,11.0014,42,295,337,24,Fall,Clear/Partly Cloudy
5695,2011-08-30,3,0,8,17,0,2,1,1,29.52,32.574999999999996,42.0,12.998000000000001,62,549,611,24,Fall,Clear/Partly Cloudy
5696,2011-08-30,3,0,8,18,0,2,1,1,28.7,31.819999999999997,45.0,11.0014,60,516,576,24,Fall,Clear/Partly Cloudy
5697,2011-08-30,3,0,8,19,0,2,1,1,27.060000000000002,31.06,50.0,6.0032,68,397,465,24,Fall,Clear/Partly Cloudy
5698,2011-08-30,3,0,8,20,0,2,1,1,27.060000000000002,31.06,50.0,0.0,39,259,298,24,Fall,Clear/Partly Cloudy
5699,2011-08-30,3,0,8,21,0,2,1,1,26.240000000000002,30.305,65.0,6.0032,43,180,223,24,Fall,Clear/Partly Cloudy
5700,2011-08-30,3,0,8,22,0,2,1,1,25.419999999999998,30.305,61.0,0.0,22,121,143,24,Fall,Clear/Partly Cloudy
5701,2011-08-30,3,0,8,23,0,2,1,1,25.419999999999998,30.305,61.0,0.0,19,74,93,24,Fall,Clear/Partly Cloudy
5702,2011-08-31,3,0,8,0,0,3,1,1,24.599999999999998,29.544999999999998,69.0,0.0,8,24,32,24,Fall,Clear/Partly Cloudy
5703,2011-08-31,3,0,8,1,0,3,1,1,24.599999999999998,29.544999999999998,69.0,0.0,2,13,15,24,Fall,Clear/Partly Cloudy
5704,2011-08-31,3,0,8,2,0,3,1,1,22.96,26.515,73.0,0.0,1,5,6,24,Fall,Clear/Partly Cloudy
5705,2011-08-31,3,0,8,3,0,3,1,1,22.96,26.515,78.0,0.0,2,4,6,24,Fall,Clear/Partly Cloudy
5706,2011-08-31,3,0,8,4,0,3,1,1,22.96,26.515,73.0,0.0,0,5,5,24,Fall,Clear/Partly Cloudy
5707,2011-08-31,3,0,8,5,0,3,1,1,22.14,25.759999999999998,83.0,6.0032,2,25,27,24,Fall,Clear/Partly Cloudy
5708,2011-08-31,3,0,8,6,0,3,1,1,22.14,25.759999999999998,77.0,0.0,4,107,111,24,Fall,Clear/Partly Cloudy
5709,2011-08-31,3,0,8,7,0,3,1,1,24.599999999999998,28.79,78.0,0.0,12,316,328,24,Fall,Clear/Partly Cloudy
5710,2011-08-31,3,0,8,8,0,3,1,1,25.419999999999998,30.305,69.0,0.0,27,440,467,24,Fall,Clear/Partly Cloudy
5711,2011-08-31,3,0,8,9,0,3,1,1,26.240000000000002,30.305,69.0,6.0032,27,217,244,24,Fall,Clear/Partly Cloudy
5712,2011-08-31,3,0,8,10,0,3,1,1,28.7,31.819999999999997,45.0,7.0015,33,105,138,24,Fall,Clear/Partly Cloudy
5713,2011-08-31,3,0,8,11,0,3,1,1,29.52,32.574999999999996,42.0,8.9981,28,143,171,24,Fall,Clear/Partly Cloudy
5714,2011-08-31,3,0,8,12,0,3,1,1,30.34,33.335,43.0,8.9981,68,192,260,24,Fall,Clear/Partly Cloudy
5715,2011-08-31,3,0,8,13,0,3,1,1,30.34,32.574999999999996,37.0,7.0015,39,182,221,24,Fall,Clear/Partly Cloudy
5716,2011-08-31,3,0,8,14,0,3,1,1,30.34,32.574999999999996,40.0,8.9981,48,148,196,24,Fall,Clear/Partly Cloudy
5717,2011-08-31,3,0,8,15,0,3,1,1,30.34,32.574999999999996,40.0,8.9981,34,138,172,24,Fall,Clear/Partly Cloudy
5718,2011-08-31,3,0,8,16,0,3,1,1,30.34,33.335,42.0,8.9981,46,263,309,24,Fall,Clear/Partly Cloudy
5719,2011-08-31,3,0,8,17,0,3,1,1,29.52,32.574999999999996,45.0,8.9981,83,525,608,24,Fall,Clear/Partly Cloudy
5720,2011-08-31,3,0,8,18,0,3,1,1,28.7,32.574999999999996,51.0,15.001299999999999,70,495,565,24,Fall,Clear/Partly Cloudy
5721,2011-08-31,3,0,8,19,0,3,1,1,34.44,38.635000000000005,47.0,16.997899999999998,53,393,446,24,Fall,Clear/Partly Cloudy
5722,2011-08-31,3,0,8,20,0,3,1,1,27.060000000000002,31.06,56.99999999999999,8.9981,30,259,289,24,Fall,Clear/Partly Cloudy
5723,2011-08-31,3,0,8,21,0,3,1,1,27.060000000000002,31.06,61.0,6.0032,27,174,201,24,Fall,Clear/Partly Cloudy
5724,2011-08-31,3,0,8,22,0,3,1,1,26.240000000000002,30.305,69.0,0.0,20,137,157,24,Fall,Clear/Partly Cloudy
5725,2011-08-31,3,0,8,23,0,3,1,1,24.599999999999998,28.79,78.0,7.0015,24,60,84,24,Fall,Clear/Partly Cloudy
5726,2011-09-01,3,0,9,0,0,4,1,1,24.599999999999998,28.79,78.0,7.0015,18,33,51,24,Fall,Clear/Partly Cloudy
5727,2011-09-01,3,0,9,1,0,4,1,1,24.599999999999998,29.544999999999998,73.0,6.0032,7,14,21,24,Fall,Clear/Partly Cloudy
5728,2011-09-01,3,0,9,2,0,4,1,1,23.779999999999998,27.275,78.0,6.0032,14,11,25,24,Fall,Clear/Partly Cloudy
5729,2011-09-01,3,0,9,3,0,4,1,1,23.779999999999998,27.275,78.0,6.0032,7,7,14,24,Fall,Clear/Partly Cloudy
5730,2011-09-01,3,0,9,4,0,4,1,1,22.96,26.515,83.0,6.0032,0,7,7,24,Fall,Clear/Partly Cloudy
5731,2011-09-01,3,0,9,5,0,4,1,1,22.96,26.515,73.0,6.0032,1,22,23,24,Fall,Clear/Partly Cloudy
5732,2011-09-01,3,0,9,6,0,4,1,1,24.599999999999998,28.79,78.0,0.0,2,103,105,24,Fall,Clear/Partly Cloudy
5733,2011-09-01,3,0,9,7,0,4,1,1,24.599999999999998,28.79,78.0,0.0,7,335,342,24,Fall,Clear/Partly Cloudy
5734,2011-09-01,3,0,9,8,0,4,1,1,25.419999999999998,29.544999999999998,73.0,8.9981,31,467,498,24,Fall,Clear/Partly Cloudy
5735,2011-09-01,3,0,9,9,0,4,1,1,26.240000000000002,30.305,69.0,7.0015,29,178,207,24,Fall,Clear/Partly Cloudy
5736,2011-09-01,3,0,9,10,0,4,1,1,27.880000000000003,31.819999999999997,61.0,8.9981,46,92,138,24,Fall,Clear/Partly Cloudy
5737,2011-09-01,3,0,9,11,0,4,1,1,29.52,33.335,51.0,8.9981,51,141,192,24,Fall,Clear/Partly Cloudy
5738,2011-09-01,3,0,9,12,0,4,1,2,29.52,33.335,51.0,8.9981,64,165,229,24,Fall,Mist/Cloudy
5739,2011-09-01,3,0,9,13,0,4,1,2,29.52,33.335,48.0,6.0032,50,169,219,24,Fall,Mist/Cloudy
5740,2011-09-01,3,0,9,14,0,4,1,3,29.52,33.335,54.0,16.997899999999998,54,144,198,24,Fall,Light Snow/Rain
5741,2011-09-01,3,0,9,15,0,4,1,1,29.52,33.335,51.0,8.9981,39,135,174,24,Fall,Clear/Partly Cloudy
5742,2011-09-01,3,0,9,16,0,4,1,1,30.34,33.335,51.0,12.998000000000001,55,253,308,24,Fall,Clear/Partly Cloudy
5743,2011-09-01,3,0,9,17,0,4,1,1,29.52,33.335,54.0,16.997899999999998,61,567,628,24,Fall,Clear/Partly Cloudy
5744,2011-09-01,3,0,9,18,0,4,1,1,29.52,33.335,54.0,15.001299999999999,69,462,531,24,Fall,Clear/Partly Cloudy
5745,2011-09-01,3,0,9,19,0,4,1,1,28.7,32.574999999999996,57.99999999999999,11.0014,79,364,443,24,Fall,Clear/Partly Cloudy
5746,2011-09-01,3,0,9,20,0,4,1,1,27.060000000000002,31.06,61.0,15.001299999999999,33,247,280,24,Fall,Clear/Partly Cloudy
5747,2011-09-01,3,0,9,21,0,4,1,2,27.060000000000002,31.06,56.99999999999999,12.998000000000001,17,160,177,24,Fall,Mist/Cloudy
5748,2011-09-01,3,0,9,22,0,4,1,2,27.060000000000002,31.06,56.99999999999999,15.001299999999999,34,145,179,24,Fall,Mist/Cloudy
5749,2011-09-01,3,0,9,23,0,4,1,1,26.240000000000002,30.305,65.0,16.997899999999998,15,111,126,24,Fall,Clear/Partly Cloudy
5750,2011-09-02,3,0,9,0,0,5,1,1,26.240000000000002,30.305,65.0,12.998000000000001,6,58,64,24,Fall,Clear/Partly Cloudy
5751,2011-09-02,3,0,9,1,0,5,1,3,25.419999999999998,29.544999999999998,73.0,7.0015,4,28,32,24,Fall,Light Snow/Rain
5752,2011-09-02,3,0,9,2,0,5,1,3,25.419999999999998,29.544999999999998,73.0,7.0015,9,11,20,24,Fall,Light Snow/Rain
5753,2011-09-02,3,0,9,3,0,5,1,2,24.599999999999998,28.03,83.0,11.0014,4,4,8,24,Fall,Mist/Cloudy
5754,2011-09-02,3,0,9,4,0,5,1,1,24.599999999999998,28.03,83.0,6.0032,2,2,4,24,Fall,Clear/Partly Cloudy
5755,2011-09-02,3,0,9,5,0,5,1,2,24.599999999999998,28.03,83.0,8.9981,0,20,20,24,Fall,Mist/Cloudy
5756,2011-09-02,3,0,9,6,0,5,1,1,24.599999999999998,28.03,83.0,8.9981,3,73,76,24,Fall,Clear/Partly Cloudy
5757,2011-09-02,3,0,9,7,0,5,1,1,24.599999999999998,28.03,83.0,7.0015,6,253,259,24,Fall,Clear/Partly Cloudy
5758,2011-09-02,3,0,9,8,0,5,1,1,25.419999999999998,29.544999999999998,78.0,12.998000000000001,22,434,456,24,Fall,Clear/Partly Cloudy
5759,2011-09-02,3,0,9,9,0,5,1,2,25.419999999999998,28.79,83.0,7.0015,30,190,220,24,Fall,Mist/Cloudy
5760,2011-09-02,3,0,9,10,0,5,1,2,26.240000000000002,30.305,76.0,11.0014,34,106,140,24,Fall,Mist/Cloudy
5761,2011-09-02,3,0,9,11,0,5,1,2,27.060000000000002,31.06,74.0,7.0015,51,141,192,24,Fall,Mist/Cloudy
5762,2011-09-02,3,0,9,12,0,5,1,2,27.060000000000002,31.06,69.0,15.001299999999999,82,178,260,24,Fall,Mist/Cloudy
5763,2011-09-02,3,0,9,13,0,5,1,2,27.880000000000003,31.819999999999997,65.0,8.9981,72,207,279,24,Fall,Mist/Cloudy
5764,2011-09-02,3,0,9,14,0,5,1,2,28.7,32.574999999999996,61.0,7.0015,75,208,283,24,Fall,Mist/Cloudy
5765,2011-09-02,3,0,9,15,0,5,1,2,28.7,32.574999999999996,61.0,16.997899999999998,69,277,346,24,Fall,Mist/Cloudy
5766,2011-09-02,3,0,9,16,0,5,1,2,28.7,32.574999999999996,61.0,8.9981,82,299,381,24,Fall,Mist/Cloudy
5767,2011-09-02,3,0,9,17,0,5,1,2,27.880000000000003,31.819999999999997,65.0,11.0014,78,377,455,24,Fall,Mist/Cloudy
